"commentId","prId","commentText","author","commentClassification"
"227136672","2321","use “:'{'}“","Rahul Ghosh","CODE_SUGGESTION"
"227136775","2321","`@Data`?","Rahul Ghosh","CODE_SUGGESTION"
"227136839","2321","Use `:{}`","Rahul Ghosh","CODE_SUGGESTION"
"227217270","2322","We have to guard against one thing.

If pageInput.getLimit'(') returns 0, then this will fail","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"227735910","2330","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} why these changes ?","Tarun Jain","QUESTIONING"
"227736810","2330","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} Is there any issue with fixing front end as well ?","Tarun Jain","QUESTIONING"
"228422638","2334","comment is not correct. 

‌","Ankit Kumar","DOCUMENTATION_SUGGESTION"
"228423120","2334","It it not possible to add item in cart without cashback?","Ankit Kumar","QUESTIONING"
"228503985","2337","These should be defined in custom widget constants","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"228504051","2337","Better to use the custom widget constants","Rahul Ghosh","CODE_SUGGESTION"
"228505280","2337","Few comments which can be applied to most files. Please check once

Pre-approving this. ","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"229328735","2348","@{5f69e4f83672f3006a2a5f23} Please remove cargill company id from code, the userview for cargill has different structure.  
Also, Rename the java helper class '(add keyword dukes MT in class name')","Tarun Jain","REFACTORING_SUGGESTION"
"229762556","2353","This file should be renamed, if it’s not being used for a single company.

Not a blocker though","Rahul Ghosh","SPELLING_SUGGESTION"
"229763364","2353","@{5f69e4f83672f3006a2a5f23} 

We decided that this is a temporary short term solution - we should not spread this in code anymore.  
Rather, please add support of ListAgg'(') in configurable widget.

Please add support for ListAgg'('), it should be 0.5 day task.","Tarun Jain","BUGGYCODE_SUGGESTION"
"229763434","2354","@{5f69e4f83672f3006a2a5f23} 

We decided that this is a temporary short term solution - we should not spread this in code anymore.  
Rather, please add support of ListAgg'(') in configurable widget.

Please add support for ListAgg'('), it should be 0.5 day task.","Tarun Jain","CODE_SUGGESTION"
"230009929","2358","Is there in all companies?","Rahul Ghosh","QUESTIONING"
"230010024","2359","Is it there in all companies?","Rahul Ghosh","QUESTIONING"
"230352159","2366","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c}   
 What about cleaning up old apis ?

‌","Tarun Jain","REFACTORING_SUGGESTION"
"231688627","2370","we are calling backend twice. why it can’t be done in one call?","Ankit Kumar","BUGGYCODE_SUGGESTION"
"231726339","2370","@{5d4aae425b8ea70c7e4f400a} i understand, logic is different.

The backend API response is same in both cases. right?

Can we call api once and iterate over the result where ever required? ","Ankit Kumar","LOGICAL_SUGGESTION"
"232179006","2372","You can use @Data annotation, if you want to override all the class properties","Rahul Ghosh","CODE_SUGGESTION"
"232179325","2372","Please keep either `@Autowired` and remove the final, or remove `@Autowired` and use final.

The same goes for next line as well","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"232179471","2372","For each of the api’s can you provide a sample link for the apis? So that it’ll be easier for us to understand","Rahul Ghosh","DOCUMENTATION_SUGGESTION"
"232179577","2372","Please check the ordering of the co-ordinates","Rahul Ghosh","CODE_SUGGESTION"
"232180045","2372","See if you need to set the user input?","Rahul Ghosh","CODE_SUGGESTION"
"232180346","2372","@{5a4b7b54b12c7029722b6bca} , it will be helpful if you could write some test cases","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"233369130","2372","@{5a4b7b54b12c7029722b6bca} , changes looks good to me. Just import the style file and apply it.

Pre-approving the PR.","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"235719136","2376","suggestion here is not print actual token in logs","Mathan Chanemougamourty","BUGGYCODE_SUGGESTION"
"235140310","2377","Is this only extended to reports and dashboards only?","Rahul Ghosh","QUESTIONING"
"235140642","2377","Reason for coupling accessed and isStarred in the same table?","Rahul Ghosh","QUESTIONING"
"235140830","2377","@Getter can be done at class level, instead of field level","Rahul Ghosh","CODE_SUGGESTION"
"235142162","2377","Shouldn’t this be `<=`?","Rahul Ghosh","CODE_SUGGESTION"
"235142442","2377","This might break backward compatibility. Would suggest to keep it `Boolean`","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"235144008","2377","Some questions on my end

1. We are storing when the user last accessed. With this, we will only have the last accessed/modified, but never the history data. Should that be considered?
2. Why are we coupling isStarred and accessed column of the same table?. As far as I understand, they are 2 different functionalities. 

‌","Rahul Ghosh","QUESTIONING"
"235915952","2378","Won’t putting updateAccessedTime to a primitive boolean help in this case?

Or you can do a Boolean.parseBoolean'(object').","Rahul Ghosh","CODE_SUGGESTION"
"237350171","2385","make sure null is not returned with this bean. ","Mathan Chanemougamourty","CODE_SUGGESTION"
"237351651","2385","need to fetch the right credentials using identifier. currently it get first one","Mathan Chanemougamourty","BUGGYCODE_SUGGESTION"
"237019312","2386","Why is outlets.created not sufficient?","Rahul Ghosh","QUESTIONING"
"237019421","2386","@{5b4c40927975a22beeaebbdf} , what about the case where the outlets were already added by the bizom and not by retailer? Please consider these use case and then make the changes","Rahul Ghosh","CODE_SUGGESTION"
"237029592","2386","@{5b4c40927975a22beeaebbdf} don’t you think this will break functionality/logic for existing widgets on production ?

Where is the ticket for this change ?

Kindly have a call and discuss this.   
I would like to know the requirement and need for this change.","Tarun Jain","BUGGYCODE_SUGGESTION"
"237030162","2386","It seems you are doing this part again and again, can you not do it in beginning and set the value in context.

Use it appropriately wherever needed.","Tarun Jain","BUGGYCODE_SUGGESTION"
"237030262","2386","Have you handled for companies which do not have OcmTable in database, it seems that this table is only used for multi-brands related things ?","Tarun Jain","BUGGYCODE_SUGGESTION"
"238719226","2386","@{5b4c40927975a22beeaebbdf}  Please add where condition on companyId as well. For reference, refer RetailerOutletDetails or RetailerOrderPerformance widget code.","Minal Patil","CODE_SUGGESTION"
"238719343","2386","  @{5b4c40927975a22beeaebbdf} Please add where condition on companyId as well. For reference, refer RetailerOutletDetails or RetailerOrderPerformance widget code.","Minal Patil","CODE_SUGGESTION"
"238719505","2386","  @{5b4c40927975a22beeaebbdf}  Please add where condition on companyId as well. For reference, refer RetailerOutletDetails or RetailerOrderPerformance widget code.","Minal Patil","CODE_SUGGESTION"
"237042555","2387","Why this is required?","Rahul Ghosh","QUESTIONING"
"237270096","2391","Shouldn’t outlets also have a join with warehouseOutletTCS?","Rahul Ghosh","CODE_SUGGESTION"
"238677358","2392","what is the use case of employee api?","Ankit Kumar","QUESTIONING"
"237792789","2395","please do a custom deployment on dev and share the input curl request and output format","Mathan Chanemougamourty","COMPLETENESS_SUGGESTION"
"238032290","2395","@{5b4c40927975a22beeaebbdf}  Please remove this type if it is already defined in retailer.graphqls file. It will override the schema. Check for all other types in this file. It shouldn’t contain the types which are present in any other '*.graphqls file.","Minal Patil","BUGGYCODE_SUGGESTION"
"238625091","2396","@{5d4aae425b8ea70c7e4f400a} do we need this api or we can identify from token itself…Please check.","Sanyam Jain","LOGICAL_SUGGESTION"
"238642592","2396","why this function needed now? What was the issue?","Ankit Kumar","QUESTIONING"
"238446625","2397","Write variable name in camelCase like… skunitIdsAfterVisibility","Minal Patil","SPELLING_SUGGESTION"
"238447415","2397","It seems same code snippet is being used in 5 places.. can’t we write it in a separate function? @{5b163be6b485a923ce5a55fd} ","Minal Patil","REFACTORING_SUGGESTION"
"238620274","2397","@{5b163be6b485a923ce5a55fd} These 5 conditions are same piece of code as per my observation. As discussed over call, this is the reference ticket for addressing the PR comment. [https://sprints.zoho.in/team/mobisy#itemdetails/P6/I916](https://sprints.zoho.in/team/mobisy#itemdetails/P6/I916){: data-inline-card='' } ","Minal Patil","BUGGYCODE_SUGGESTION"
"239174111","2397","@{5b163be6b485a923ce5a55fd} please pull out the repetitive code, if we are still doing the changes in the same PR.","Ankit Kumar","REFACTORING_SUGGESTION"
"238925506","2405","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c}   
1 - I wish to know RCA for this. Why is there a case arising for duplicate keys now, when it was not there in past. Please specify with example for Hersheys.  
2 - Will this fix lead to loss of data ?

* If yes, please specify the scenarios and possible fixes to avoid loss of data.

    * We should tell client to fix data in case it is their fault or put some db constraints if required.
    
* If no, please explain me, how ?

3 - Please create and attach a ticket for the same.

‌","Tarun Jain","QUESTIONING"
"238934919","2405","Consider the below scenario:  
1 - Area named “Ramnagar” with **area id 21** in Zone “Gujarat”  
2 - Area named “Ramnagar” with **area id 23**  in Zone “MadhyaPradesh”

Will area id 21 be lost with your changes ?","Tarun Jain","QUESTIONING"
"239137316","2407","Can you please help me recall that one problem ?","Tarun Jain","QUESTIONING"
"239137671","2407","I think, we can remove these TODOs. This code will be required. Please suggest.","Tarun Jain","LOGICAL_SUGGESTION"
"239137676","2407","I think, we can remove these TODOs. This code will be required. Please suggest.","Tarun Jain","LOGICAL_SUGGESTION"
"239746459","2416","why the test case is not working? please fix those.","Ankit Kumar","BUGGYCODE_SUGGESTION"
"239485501","2417","@{557058:4e711a49-b8fe-4901-8633-13a0c17ad34c} @{5a096e0ec66aa77b654a156c}   I will correct them and raise one PR from release/20210622 itself once this PR is merged. I am not getting why this happened. Build is success, but there are some test cases failing.","Minal Patil","LOGISTICS_SUGGESTION"
"239502033","2418","2 points in this:-

1. Please add a ticket for this
2. Any test cases?

‌","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"239859447","2422","@{5d4aae425b8ea70c7e4f400a} please block 1 hour slot in my calendar tomorrow as per both of our availability. I wish to discuss use of DIY page to build such widgets. Let us discuss. Please do not merge this until our discussion.","Tarun Jain","LOGICAL_SUGGESTION"
"240086991","2422","We will need to enhance our frame work to be able to fetch data from multiple databases in one widget. Or some other solution on this lines. We will park this for now. And continue with java widget for retailer app.","Tarun Jain","LOGICAL_SUGGESTION"
"240087234","2422","Having said that, if we need widgets which works only on company database, then we should create it via DIY only. A short Overview of the same has been given to @{5d4aae425b8ea70c7e4f400a} ","Tarun Jain","LOGICAL_SUGGESTION"
"240011031","2425","@{5a4b7b54b12c7029722b6bca} , please check for test cases before merging","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"240819996","2433","can we write mapper for `cartItemToExternalSkunitMapper` ","Ankit Kumar","CODE_SUGGESTION"
"248104184","2469","@{5d4aae425b8ea70c7e4f400a} 

please resolve conflicts","Utkarsh Agarwal","LOGISTICS_SUGGESTION"
"249533516","2469","You can use the method getComment'(') for the same purpose, instead of reconstructing it on your own. Or you can override that method","Rahul Ghosh","CODE_SUGGESTION"
"245269129","2486","@{5f69e4f83672f3006a2a5f23} , please pull the development branch and push this again. Your pipeline will succeed","Rahul Ghosh","LOGISTICS_SUGGESTION"
"245784501","2497","@{5d4aae425b8ea70c7e4f400a} , [https://docs.google.com/spreadsheets/d/1rJF3V-qQi76KPN_OZ5Jj-gR1kRPMuus-KktLWtToE6c/edit#gid=0](https://docs.google.com/spreadsheets/d/1rJF3V-qQi76KPN_OZ5Jj-gR1kRPMuus-KktLWtToE6c/edit#gid=0){: data-inline-card='' } 

Please get yourself or Parthiv to fill out the document regarding the product and questions being asked. This is so that product can keep track of the questions that are stored in our database","Rahul Ghosh","LOGICAL_SUGGESTION"
"246900466","2497","query is wrong here …pelase fix this asap","Bhupendra Pandey","BUGGYCODE_SUGGESTION"
"246168546","2500","Can we have this instead in the main pom?","Rahul Ghosh","CODE_SUGGESTION"
"246168819","2500","Why 2 are required?","Rahul Ghosh","QUESTIONING"
"246169327","2500","We can remove this, since devops will manually create the schema","Rahul Ghosh","REFACTORING_SUGGESTION"
"246169751","2500","I would suggest to rename this file, for clarity","Rahul Ghosh","SPELLING_SUGGESTION"
"246170464","2500","This should be renamed as these are not constants","Rahul Ghosh","SPELLING_SUGGESTION"
"246170826","2500","I would suggest some information context should be there.","Rahul Ghosh","DOCUMENTATION_SUGGESTION"
"246170986","2500","return new ResponseEntity<>'(responseDTO, HttpStatus.OK'); ?","Rahul Ghosh","CODE_SUGGESTION"
"246171800","2500","Will it help, if we return non-null value?","Rahul Ghosh","QUESTIONING"
"246172115","2500","Will phase 2 involves in making these configurable?","Rahul Ghosh","QUESTIONING"
"246172949","2500","A simple for loop would help iterate and get the enums faster.

This is just a minor optimization.","Rahul Ghosh","REFACTORING_SUGGESTION"
"246173488","2500","Wow, you are having to use Retailer model classes as part of this. I hope there is some plan in future, where you may not need this?","Rahul Ghosh","CODE_SUGGESTION"
"246173898","2500","You will have to add the mysql and the redis health indicator","Rahul Ghosh","CODE_SUGGESTION"
"246174705","2500","Can we define the type here instead of keeping it raw?","Rahul Ghosh","CODE_SUGGESTION"
"246175500","2500","Can we import StringUtils at the top?","Rahul Ghosh","CODE_SUGGESTION"
"246175846","2500","I think we can simplify this, to not use Optional, just use the list","Rahul Ghosh","REFACTORING_SUGGESTION"
"246176390","2500","Can we also have a check for brandNameUrl having 2 entries?","Rahul Ghosh","CODE_SUGGESTION"
"246177136","2500","We should use mapstruct for this","Rahul Ghosh","CODE_SUGGESTION"
"246177594","2500","Okay, we are kind of mutating the metaData, which can lead to side-effects. Hope you have considered everything regarding this","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"246178644","2500","Please add the types","Rahul Ghosh","CODE_SUGGESTION"
"246180442","2500","You can use variable args feature of java. It’ll solve what you are taking as multiple input.

Refer to `CustomCacheKeyGenerator` in Retailer module or KeyGenerator in notification utils","Rahul Ghosh","CODE_SUGGESTION"
"246182214","2500","I think there should be a key on phone number","Rahul Ghosh","LOGICAL_SUGGESTION"
"246182531","2500","Not required ","Rahul Ghosh","LOGICAL_SUGGESTION"
"246306070","2500","You could use a getOrDefault method","Rahul Ghosh","CODE_SUGGESTION"
"246306427","2500","Instead of using Optional, you can just return List, and work on whether the list is empty or not.

Is there any advantages or logic of using optional, that I’m missing?","Rahul Ghosh","LOGICAL_SUGGESTION"
"246306562","2500","The limit and offset should be defined in the constants file, or be used from the variable that you have previously used for defining it.","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"246306773","2500","initializing null is redundant, I think even intellij will ask you to remove this","Rahul Ghosh","BUGGYCODE_SUGGESTION"
"246306850","2500","method should be named appropriately. This is building the message, but not sending it","Rahul Ghosh","SPELLING_SUGGESTION"
"246307014","2500","You can use the Key generator class as mentioned in previous comment","Rahul Ghosh","CODE_SUGGESTION"
"246307997","2500","Please rename this, you are not sending the outlet list, you are building it","Rahul Ghosh","SPELLING_SUGGESTION"
"246308640","2500","@{5d22dbd5ea26c40c2043f20b} , few comments in general:-

1. Please use the code style, present in the project directory. The formatting will be better and code will be cleaner to read.
2. Please rename the method names appropriately. In certain cases you are building the message/bot, but are not sending message in that method. 
3. I have gone through the service files, there is a lot of code cluttered, and lots of import directly added to the main lines of code. Please try to refactor those or take it up in the second phase.
4. Actuator needs to have the redis and the mysql health indicators. Otherwise the service will give a false sense of health

‌","Rahul Ghosh","REFACTORING_SUGGESTION"
"246341833","2500","@{5d22dbd5ea26c40c2043f20b} , for the point 3, the code cluttering refers to keeping many things together.

The remaining points help in the clarification. I understand that the code style is not working in your local intellij, which is okay for now, but please do fix it, when you can.","Rahul Ghosh","REFACTORING_SUGGESTION"
"246380473","2500","@{5d22dbd5ea26c40c2043f20b} Okay, I did not convey properly. ResponseEntity should have a type as well. Just like out List implementation.","Rahul Ghosh","CODE_SUGGESTION"
"246380859","2500","@{5d22dbd5ea26c40c2043f20b} Okay, but there is a possibility to make these configurable?","Rahul Ghosh","CODE_SUGGESTION"
"247164931","2509","~~try to use pagination while fetching, not post fetching.~~

try to retain the order of the brand, if there are multiple fetch is happening","Mathan Chanemougamourty","LOGICAL_SUGGESTION"
"247165045","2509","try use Object.null'(')","Mathan Chanemougamourty","CODE_SUGGESTION"
"247165640","2509","why we need to fetch all `ProductEntities`each time? 

how do you retain the order in list for pagination. is it returning linked list?","Mathan Chanemougamourty","QUESTIONING"
"247165847","2509","possible null pointer exception","Mathan Chanemougamourty","BUGGYCODE_SUGGESTION"
"247166260","2509","try use builder option or mapper, instead of constructor with all fields","Mathan Chanemougamourty","CODE_SUGGESTION"
"248077873","2509","@{5cdaaddc7c13590d66b4216e} , Pls add test case for the same, after that we can merge.","Mathan Chanemougamourty","COMPLETENESS_SUGGESTION"
"246985654","2510","A small suggestion. This DateTimeFormatter can be set as a static variable","Rahul Ghosh","REFACTORING_SUGGESTION"
"248775259","2519","This change has introduced a bug, a null pointer exception.

due to this, an outlet could not be associated with a company.

i have handled this in below commit :

[https://bitbucket.org/bizom/bizom/commits/fedb6aafd954a27b6c2d86b28575160744478962](https://bitbucket.org/bizom/bizom/commits/fedb6aafd954a27b6c2d86b28575160744478962){: data-inline-card='' }","Utkarsh Agarwal","BUGGYCODE_SUGGESTION"
"248299017","2527","Why is this removed? And are we using it in any of our reports?

‌","Rahul Ghosh","QUESTIONING"
"248629418","2531","Please do not comment this. If there is any lag/issue in consumer, mappings will get handled from here. ","Minal Patil","LOGICAL_SUGGESTION"
"248629821","2531","Here since we are fetching globalOutletId from the outlet-service. So as per my view, need to handle the case if outlet-service returns already existing globalOutletId in the api. @{5cdaaddc7c13590d66b4216e} ","Minal Patil","LOGICAL_SUGGESTION"
"248726046","2534","@{5d22dbd5ea26c40c2043f20b} , see if we can use 2 functions instead of using boolean as a parameter.","Rahul Ghosh","LOGICAL_SUGGESTION"
"250694278","2540","Please handle for multiple company also.","Ankit Kumar","CODE_SUGGESTION"
"249945909","2543","` $appName: String!, $appIdentifier: String!` these are not mandatory, remove the “!” ","Surya Prakash Swami","CODE_SUGGESTION"
"250052997","2545","You can add payment and cube related tables for joins","Rahul Ghosh","LOGICAL_SUGGESTION"
"250056171","2546","Please check the label with product","Rahul Ghosh","COMPLETENESS_SUGGESTION"
"250443425","2551","@{5cdaaddc7c13590d66b4216e} , there are multiple conditions that are possible here.

1. If it is a single word and we are supposed to do a like search the aspect you have provided works fine.
2. If it is multiple words, then there are 2 options

    1. Working with the phrase where term query to be used
    2. any of the words matching then different query criteria to be used
    
3. Escaping of the special characters is also to be taken up.

Do let me know if further details are needed in this regard.

‌","Aravinda PR (External)","LOGICAL_SUGGESTION"
"251120183","2551","@{5cdaaddc7c13590d66b4216e} , from the new code perspective

1. Please check for presence of any other characters and then give the right indications of failure.
2. Based on the current regex, the replacements happens to compare only the beginning. Hope this is the requirement.

‌","Aravinda PR (External)","LOGICAL_SUGGESTION"
"251223899","2551","@{5cdaaddc7c13590d66b4216e} , the second part is still not confirmed. Can you please confirm.","Aravinda PR (External)","COMPLETENESS_SUGGESTION"
"251816104","2556","this can be removed.","Ankit Kumar","REFACTORING_SUGGESTION"
"251869342","2556","is there any ui changes involved with this?","Ankit Kumar","QUESTIONING"
"153805504","2959","1. Why is update of is direct fulfill and draft required here ?

2'. What if payment has already synced ?

3'. Also when calldone == 1, Can there be a case where payment needs to be reset ?","Tanish Shrivastava","QUESTIONING"
"155464825","2959","what is the purpose of this ?","Sanyam Jain","QUESTIONING"
"155465222","2959","It is a bug that I have resloved now… Previously if retry happened, why should we make that transaction edit and fulfill ?","Tanish Shrivastava","QUESTIONING"
"155466361","2959","As we are updating status of failed payment, we should not change that to edit and fulfill….correct.","Sanyam Jain","LOGICAL_SUGGESTION"
"156458076","2961","Please resolve the conflict.","Sanyam Jain","LOGISTICS_SUGGESTION"
"154934710","2972","please give proper name to dataPresent1, maybe like data present from response","Tanish Shrivastava","SPELLING_SUGGESTION"
"154935197","2972","Is this required ?","Tanish Shrivastava","QUESTIONING"
"154935709","2972","What is this page record size meant for ?","Tanish Shrivastava","QUESTIONING"
"156405431","2972","Resolve the conflict.","Sanyam Jain","LOGISTICS_SUGGESTION"
"156485948","2972","Does warehouse setting key value hashmap contain company setting hashmap ?

If no, then initialise company setting utils and use that here.","Tanish Shrivastava","CODE_SUGGESTION"
"156487170","2972","you can refer to `public boolean isPreGstEnabled(String warehouseId, Context context) {` method for same.","Sanyam Jain","CODE_SUGGESTION"
"154934200","2973","How did this piece of code broke now ? I think it was like this since long.","Tanish Shrivastava","BUGGYCODE_SUGGESTION"
"154939007","2973","@{5cd11b885c99a60dcbae06e1} Can it not be a case that at position 0 default value like “please select“ could be present and then it would have worked fine?","Tanish Shrivastava","QUESTIONING"
"154939650","2973","@{5cd11b885c99a60dcbae06e1} Was this required to be added from backend ?","Tanish Shrivastava","QUESTIONING"
"156466111","2976","How initializing with same variable ?","Sanyam Jain","QUESTIONING"
"156465075","2979","Please resolve conflict.","Sanyam Jain","LOGISTICS_SUGGESTION"
"156467951","2979","what was the reason of crash ? …..what you did to fix that ?","Sanyam Jain","QUESTIONING"
"156477156","2979","You are just logging, not returning…how will it resolve crash ?","Sanyam Jain","BUGGYCODE_SUGGESTION"
"156477339","2979","will it resolve the crash ?

‌","Sanyam Jain","BUGGYCODE_SUGGESTION"
"155213447","2980","Do we still need to update the column “`AccountContract.UploadFileColumns.UPLOAD_FILE_LOCAL_URL`” with uploadFilePath? It’s  not local file path right? Please check it. May be we need to include it in “else” case.","Durga Prasad","CODE_SUGGESTION"
"155349790","2987","Why are we returning today’s date if size is one ?……As we discussed thet we need to check pending amount for that invoice and then based on that amount we need to return that date.","Sanyam Jain","BUGGYCODE_SUGGESTION"
"155362197","2987","even this condition is not required i think","Sanyam Jain","LOGICAL_SUGGESTION"
"156431906","2992","Please remove the comments.","Sanyam Jain","REFACTORING_SUGGESTION"
"155745138","2993","Below statement should be tiltle of pr……Please follow the rules.

Fixed '[Bug 55154'] - '[2.5.16.002']- Direct fulfill orders are not getting synced to the server","Sanyam Jain","LOGISTICS_SUGGESTION"
"155839043","2995","remove this commented line","Tanish Shrivastava","REFACTORING_SUGGESTION"
"155839865","2995","remove this function also. This also can be taken from skunit hashmap","Tanish Shrivastava","CODE_SUGGESTION"
"156407874","3002","Please don’t miss to put bug title in PR title.","Sanyam Jain","LOGISTICS_SUGGESTION"
"156407661","3003","why are we checking “/“ for empty url ?","Sanyam Jain","QUESTIONING"
"156449714","3003","Please remove this condition also.","Sanyam Jain","REFACTORING_SUGGESTION"
"156451141","3007","Resolve the conflict.","Sanyam Jain","LOGISTICS_SUGGESTION"
"156108078","3009","For now just commented the calling function, ideally API should give access token in login API itself. 

‌","Anshul Kabra","LOGICAL_SUGGESTION"
"156471396","3016","Please resolve the conflict.","Sanyam Jain","LOGISTICS_SUGGESTION"
"156471913","3016","Please never miss title of pr.","Sanyam Jain","LOGISTICS_SUGGESTION"
"156483875","3016","are we hardcoding this ? specific to company ?","Sanyam Jain","BUGGYCODE_SUGGESTION"
"156497775","3016","Please check do we really need to use Companion object like this and call get methods.","Durga Prasad","LOGICAL_SUGGESTION"
"156497891","3016","Please use constants for request code, instead of using magic numbers like this.","Durga Prasad","BUGGYCODE_SUGGESTION"
"156497950","3016","Please use constants for request code, instead of using magic numbers like this.","Durga Prasad","BUGGYCODE_SUGGESTION"
"156498304","3016","This can  be List instead of ArrayList in the declaration.","Durga Prasad","CODE_SUGGESTION"
"156498452","3016","Check the  way of calling get methods here.","Durga Prasad","CODE_SUGGESTION"
"156498713","3016","Use constants with proper meaningful name instead of magic number.","Durga Prasad","BUGGYCODE_SUGGESTION"
"156500664","3016","Please get the title from “strings.xml”.","Durga Prasad","BUGGYCODE_SUGGESTION"
"156500923","3016","Please use constants for request code, instead of using magic numbers like this.","Durga Prasad","BUGGYCODE_SUGGESTION"
"156540467","3021","Please remove commented code.","Sanyam Jain","REFACTORING_SUGGESTION"
"156540780","3021","what is '*'*'*'* ?","Sanyam Jain","QUESTIONING"
"156679502","3025","What was the issue here?","Durga Prasad","QUESTIONING"
"157549624","3028","Can remove the “`StringUtils.isEmpty(mDomainUrl)`” condition as it’s already checked above.","Durga Prasad","REFACTORING_SUGGESTION"
"157549713","3028","Can remove the “`StringUtils.isEmpty(mDomainUrl)`” condition as it’s already checked above.","Durga Prasad","REFACTORING_SUGGESTION"
"157553898","3029","Remove the commented code.","Durga Prasad","REFACTORING_SUGGESTION"
"157572051","3032","While resolving conflicts, please change the target branch to “development” as we are not including it in [2.5.17.XXX](http://2.5.17.XXX) release.","Durga Prasad","LOGISTICS_SUGGESTION"
"157612356","3034","Please format.","Durga Prasad","REFACTORING_SUGGESTION"
"157316000","3035","Please check the chance of “`mRemarksView!!.text.toString()`” getting null. Better get this value into a local string and use StringUtils.isEmpty'(') method. Check it once.","Durga Prasad","CODE_SUGGESTION"
"157316165","3035","Please add alternate string resources for all the supported languages.","Durga Prasad","CODE_SUGGESTION"
"157359534","3037","Reformat the code.","Durga Prasad","REFACTORING_SUGGESTION"
"157359616","3037","Reformat the code.","Durga Prasad","REFACTORING_SUGGESTION"
"157360791","3037","why are we deleting this condition ?….this may cause other issue…..is below condition equivelent to this one ?","Sanyam Jain","BUGGYCODE_SUGGESTION"
"157552171","3038","Do not miss title of PR…add bug title in it","Sanyam Jain","LOGISTICS_SUGGESTION"
"158773029","3038","Remove the commented code below.","Durga Prasad","REFACTORING_SUGGESTION"
"158785989","3038","Remove the commented code.","Durga Prasad","REFACTORING_SUGGESTION"
"158786241","3038","What is this comment? If it’s only for testing, need to remove? Please check.","Durga Prasad","REFACTORING_SUGGESTION"
"158787798","3038","Rename the class “**App'_version'_table**”. Never use underscores'('_') in file names/class names. This is blunder. Please avoid it in future also.","Durga Prasad","SPELLING_SUGGESTION"
"158788036","3038","Format the code.","Durga Prasad","REFACTORING_SUGGESTION"
"158801595","3038","Create a “TAG” and use it across the file for logging.","Durga Prasad","CODE_SUGGESTION"
"158801948","3038","This else block can be removed as it’s type is already assigned with ““","Durga Prasad","REFACTORING_SUGGESTION"
"158802770","3038","Rename the class name and file name.","Durga Prasad","SPELLING_SUGGESTION"
"158803728","3038","Refactor the code.","Durga Prasad","REFACTORING_SUGGESTION"
"158804160","3038","Why do we need empty query builder class?","Durga Prasad","QUESTIONING"
"158875009","3038","@{5c6a488c0413b7214a96e55e} Remove it for now. If required, we can add it in future.","Durga Prasad","CODE_SUGGESTION"
"157566612","3040","Use string literals from “strings.xml” instead of hard coding. Also have alternate string resources for supported languages.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157567077","3040","Use “showToast'(')” method from BaseActivity to show the toast messages.","Durga Prasad","CODE_SUGGESTION"
"157567754","3040","Use string constant instead of hardcoding string for play store url. Also please note, you are using “http” which is not secured. Use “https”. We are already using same URL in ErrorActivity. Try to create constant and reuse it across the app.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157567876","3040","Don’t use “my” in any kind of variable names… Please correct it.","Durga Prasad","SPELLING_SUGGESTION"
"157567987","3040","Use “showToast” method and don’t use hard coded messages. Get it from “strings.xml”.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157568142","3040","Please don’t hard code strings in the code. Get it from “strings.xml”.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157568744","3040","Please don’t hard code strings in the code. Get it from “strings.xml”.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157568843","3040","Please don’t hard code strings in the code. Get it from “strings.xml”.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157568868","3040","Please don’t hard code strings in the code. Get it from “strings.xml”.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157568908","3040","Please don’t hard code strings in the code. Get it from “strings.xml”.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157569088","3040","Almost same code in all the cases, it can be improved by writing a method.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157569355","3040","Avoid using variable names with 1, 2, 3 numbers, which won’t give any proper meaning. Please use meaningful names for the variables.","Durga Prasad","SPELLING_SUGGESTION"
"157569542","3040","Use string literals from “strings.xml”","Durga Prasad","BUGGYCODE_SUGGESTION"
"157569766","3040","Use string literals from “strings.xml” instead of hard coding.","Durga Prasad","BUGGYCODE_SUGGESTION"
"157569810","3040","Use string literals from “strings.xml” instead of hard coding.","Durga Prasad","BUGGYCODE_SUGGESTION"
