commentText	commentClassification
this r n represents enter key is it ?	QUESTIONING
we might have to remove the or condition please check this will get only specific set of rows .	REFACTORING_SUGGESTION
where is isdesigntype being used in code ?	CODE_SUGGESTION
 height props props .modalheight px point down height props props .modalheight px 	CODE_SUGGESTION
 f ea d fb a f c please attach the ticket as well	LOGISTICS_SUGGESTION
is it required ? ? if required then enclose it in else remove this .	REFACTORING_SUGGESTION
looksfine to me . merge it after backend changes being applied .	COMPLETENESS_SUGGESTION
any update ?	COMPLETENESS_SUGGESTION
fix alignment . 	REFACTORING_SUGGESTION
why should this condition be in error state ?	QUESTIONING
please get it tested will merge after verification .	COMPLETENESS_SUGGESTION
need to rename const downloadoption setdownloadoption usestate . . . 	CODE_SUGGESTION
don t use a new objectmapper . define one for the class and then use that	BUGGYCODE_SUGGESTION
remove extra tab in last .	REFACTORING_SUGGESTION
merging as this is a typical fix encode on same encoded data may lead to errors .	BUGGYCODE_SUGGESTION
 ffc ed dbf da ae is this changes are related with current story ticket ?	QUESTIONING
correct indentation .	REFACTORING_SUGGESTION
 f ea d fb a f c this is not a generic component . it should contain the style override everything else should be as before . for your reference import react from react import withstyles from material ui core styles import textfield from material ui core textfield const customtextfield withstyles typography input fontsize typography .fontsize textfield export default customtextfield custom component should have only above code . 	BUGGYCODE_SUGGESTION
mock it	CODE_SUGGESTION
project disappears fixed and merged through other pr . i have discussed with e a b fe a c ad c about moving fetch configuration in playground component . we have decided few approaches which needs to try out for this code optimisation . till then this pr is on hold .	LOGISTICS_SUGGESTION
please get it verified and merge the ticket .	COMPLETENESS_SUGGESTION
 f ea d fb a f c i m asking the reason as to why index would not be required	QUESTIONING
backmerge to sanity to ri then ri to rqa then rqa to dev then we can merge .	LOGISTICS_SUGGESTION
check for key salereturn if exists proceed else throw error .	CODE_SUGGESTION
why multiple time .	BUGGYCODE_SUGGESTION
the issue with storing all this in the db is that the secret keys are now visible to all . atleast with config we have a way to hide them using vault etc . also unlike db access prod config access is limited to few developers .	LOGICAL_SUGGESTION
so we have to add flowfixme for every style rule ! ! ! is that any other way to solve it ? ?	CODE_SUGGESTION
okay later on we have to enhance this in such a way that only on table selection or alias writing the fetch configurations is called . right now it calls even if you select the type of join or select the join parent keys extra calls . please keep this into consideration	COMPLETENESS_SUGGESTION
we should be getting the level in condition card popover use that	CODE_SUGGESTION
correct alignment .	REFACTORING_SUGGESTION
merge both the query .	CODE_SUGGESTION
if we have only helper function here then rename it as camelcase i .e . layoututils .js pascalcase filename is for components jsx .	SPELLING_SUGGESTION
merging as there is no transaction changes only ui changes is being done .	LOGISTICS_SUGGESTION
please refactor the code 	REFACTORING_SUGGESTION
the whole file is indented by spaces we might have to convert the whole function indentation to tabs .	REFACTORING_SUGGESTION
active company check ?	BUGGYCODE_SUGGESTION
we use only this api to add outlets from retailer app outlets addoutletwithoutauth	BUGGYCODE_SUGGESTION
please delete commented line	REFACTORING_SUGGESTION
hardcoded strings are not acceptable .	BUGGYCODE_SUGGESTION
what is reason for doing this	QUESTIONING
can we use skuiddatas here we are creating same variable same data . in above loop as well .	CODE_SUGGESTION
 e a b fe a c ad c f ea d fb a f c have we added only comment here ? couldn t see the condition !	QUESTIONING
 export const returns trans returns trans red circle note without any major reason text and variable should not be different it will create confusion by looking at component and actual text on the page 	CODE_SUGGESTION
please maintain spacing . ex conditions array variant .status status 	REFACTORING_SUGGESTION
 e a b fe a c ad c is this not solving the problem ? point down const sortedcustommonths . . . custommonths .sort a b isafter new date a .startdate new date b .startdate ? selectdaterange start range range .start end range range .end startlabel startlabel endlabel endlabel id type select date range filter custommonths sortedcustommonths onchange values handleonchange values index griditemprops customdatepickergriditemprops 	CODE_SUGGESTION
here we are checking for single area but we are doing set extract	REFACTORING_SUGGESTION
how are you handling subquery joins ?	QUESTIONING
looks good to me on the oneview side . b e e c c bb f please check on the retailer app side	COMPLETENESS_SUGGESTION
we can directly collect to hashmap on iteration don t need for loop	LOGICAL_SUGGESTION
inline css are recommended . please use styles .	REFACTORING_SUGGESTION
this might block the user to go to other page . please check what happens when we have an error	BUGGYCODE_SUGGESTION
please move this to unmerge folder . it should not be committed in revision folder	LOGISTICS_SUGGESTION
is this method using anywhere ?	QUESTIONING
please get it verified and update the ticket .	COMPLETENESS_SUGGESTION
 ffc ed dbf da ae please check below points . please add tickets here . . this pr has conflicts please resolve them . 	LOGISTICS_SUGGESTION
please get it verified will merge after verification . 	COMPLETENESS_SUGGESTION
no props types has been defined here . even through out this implementation we have not mentioned any types of responses and inputs . please flow types files	BUGGYCODE_SUGGESTION
ideally this should be little more than the retry window in the flow . so we might have to look for a dynamic ttl .	BUGGYCODE_SUGGESTION
use trim here as space or tab or new line is not a valid value .	REFACTORING_SUGGESTION
yes we can merge verified with app team . its working as expected .	LOGISTICS_SUGGESTION
please rename to non util . also see if you have the time to refactor the remaining pieces of config class	SPELLING_SUGGESTION
are you getting white space wrapped values .gst here ?	QUESTIONING
reformat the code .	REFACTORING_SUGGESTION
change variable names in all places to refect the exact entity on which operation is being performed	SPELLING_SUGGESTION
clean up ?	REFACTORING_SUGGESTION
 e a b fe a c ad c it will helpful to add custom comment to query nothing else .	CODE_SUGGESTION
indentation is wrong	REFACTORING_SUGGESTION
ischiphidden . get and is are the same meaning is is for boolean while get is for other types	SPELLING_SUGGESTION
please do a custom deployment on dev and share the input curl request and output format	COMPLETENESS_SUGGESTION
initialize as empty stream	CODE_SUGGESTION
how secondary order have warehouse id in outlets table .	BUGGYCODE_SUGGESTION
remove console .log	REFACTORING_SUGGESTION
setstatus crs initiated step crs keyword should always be present in messages	CODE_SUGGESTION
will merge this	LOGISTICS_SUGGESTION
can we have a constant for this ?	BUGGYCODE_SUGGESTION
please change now to now .	CODE_SUGGESTION
this unique key was not required	LOGICAL_SUGGESTION
please get it verified and update pr will merge once verified .	COMPLETENESS_SUGGESTION
use constants	BUGGYCODE_SUGGESTION
never do this	BUGGYCODE_SUGGESTION
always use association so it s not required . cakephp automatically handle this .	BUGGYCODE_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
please use !empty here as isset just checks if variable is set or not .	CODE_SUGGESTION
we should update status key in steps after completion and before start of each step	QUESTIONING
single method using time uri can we improve performance by joining all ? ? ? ?	BUGGYCODE_SUGGESTION
avoid dual tabs	REFACTORING_SUGGESTION
 checked object .keys checkbox .length checkbox .hasownproperty id element .userid 	CODE_SUGGESTION
this can be removed .	REFACTORING_SUGGESTION
we don t need to check on order bys it s not required . aaf e a d e b c d d db please confirm	LOGICAL_SUGGESTION
 b dfc e b aaff it should be update one go .it will have issue	BUGGYCODE_SUGGESTION
remove apollo react hooks dependency .	CODE_SUGGESTION
remove commented line	REFACTORING_SUGGESTION
indentation is wrong .	REFACTORING_SUGGESTION
if not needed please remove commented code in all components	REFACTORING_SUGGESTION
 fb f df c f beyond console i m not sure of any .	SPELLING_SUGGESTION
as per above comment we can just call resetselection 	CODE_SUGGESTION
need to handle the same in calstotaldiscount revamp .ctp	CODE_SUGGESTION
in this api to update balance of warehouses to distributor na . is it discussed with team already . abb bcbc aa d please check the logic .	COMPLETENESS_SUGGESTION
user space after line and .	REFACTORING_SUGGESTION
can we not use helpmewith from commonutils ? you don t have to re write everything	REUSE_SUGGESTION
remove this	REFACTORING_SUGGESTION
change auto increment to 	CODE_SUGGESTION
constant should be there with meaning full name instead of .	BUGGYCODE_SUGGESTION
please address the comments rest all looks good .	COMPLETENESS_SUGGESTION
overall it is same why we need to setquerytype with a separate call . using the constructor will do one call . that s it .	BUGGYCODE_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
as discussed we should keep the response structure same please add extra object and also note this session setflash will return one output as web portal allows to save only one warehouse at a time .	LOGICAL_SUGGESTION
create a new tables array and then sort	CODE_SUGGESTION
merging this as the variable datas is not defined in the scope of function 	LOGISTICS_SUGGESTION
 data inline card data inline card duplicate code please reject the branch that is not required .	LOGISTICS_SUGGESTION
please change now to now 	BUGGYCODE_SUGGESTION
please verify and update pr .	COMPLETENESS_SUGGESTION
query please ?	COMPLETENESS_SUGGESTION
parse by numberutils class only	REUSE_SUGGESTION
rename it with fixedwidth then it looks good with classes .fixedwidth !autowidth 	CODE_SUGGESTION
nope ! we will hardcode color like these !	BUGGYCODE_SUGGESTION
 a c bb c ee ca f i hope you checked the impact areas and tested .	COMPLETENESS_SUGGESTION
return null if user is not present otherwise it will dificult to detect user is present or not	BUGGYCODE_SUGGESTION
 . try to have resiliency if delete fails . check whether parallel stream is required .	CODE_SUGGESTION
access specifier should be private since we are calling this function in same service .	BUGGYCODE_SUGGESTION
in above line its set as retailers array then why need this if conditions .	BUGGYCODE_SUGGESTION
please use generic query as it is running inside loop .	CODE_SUGGESTION
less than what ?	QUESTIONING
here as well . convert spaced indentation to tabs .	REFACTORING_SUGGESTION
why are we throwing an assertion error at merge function ?	QUESTIONING
i think we need to enhance this errorlink . we have seen enough errors in pwa app and can build it better here	COMPLETENESS_SUGGESTION
stringutils .isempty can do the job	CODE_SUGGESTION
in else condition assets this asset find all array conditions array asset .id id fields array asset .id recursive and check if empty assets this session setflash asset not exist or inactive return this redirect array action index 	CODE_SUGGESTION
why still pending ?	QUESTIONING
insert ignore into	CODE_SUGGESTION
please resolve conflicts	LOGISTICS_SUGGESTION
what is the difference between the above line this line . duplicate variables kind same data in different variable .	BUGGYCODE_SUGGESTION
space after please use space after and before 	REFACTORING_SUGGESTION
 e a b fe a c ad c extras .sizing .bystep px	CODE_SUGGESTION
resolve conflicts .	LOGISTICS_SUGGESTION
 abb ac dcb a ac f please update .	COMPLETENESS_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
use different log to differentiate between outlet and warehouse .	CODE_SUGGESTION
i believe even groupby and orderby will come into picture here	BUGGYCODE_SUGGESTION
 b d dbe b bbcc need to add index this query is not using any index . please discuss seperatly	COMPLETENESS_SUGGESTION
 e a b fe a c ad c as per our discussion please add support of design type in ars action too . verify the placed order using post api before implementing . remove limit and offset wherever added as this is moved to redshift now .	CODE_SUGGESTION
 key consent .id point down key consent item consent .id 	CODE_SUGGESTION
better we use double class .	CODE_SUGGESTION
fetch only id	LOGICAL_SUGGESTION
can u not set the multibrandretailerschema in the widgetdatafetchercontext instead of setting individual params ?	CODE_SUGGESTION
why is the reason having shelf type info here is it valid ?	BUGGYCODE_SUGGESTION
better warehouse id would have being received from argument itself . no need to fetch static values .	BUGGYCODE_SUGGESTION
please handle for multiple company also .	CODE_SUGGESTION
remove commented code .	REFACTORING_SUGGESTION
we will put this out in the release note right ?	QUESTIONING
can we convert this to a object based response it s bad to use indexed arrays for datatables which leads to bugs like these .	BUGGYCODE_SUGGESTION
is there any functional issue due to this ? if not then a proper fix w o such inactive filter should be done . if we have usecases where inactive mappings are needed then we need entitygraph else a normal where annotation would suffice .	BUGGYCODE_SUGGESTION
this code is verified and applied the patch also in live .	LOGISTICS_SUGGESTION
 key join conditions index 	CODE_SUGGESTION
can we do this change only when are are saving . this will be executed every time it s validated and this part of code does not has any validation .	LOGICAL_SUGGESTION
we have discussed to make similar structure . why we are not doing this ? otherwise we are writing if else in every function .	BUGGYCODE_SUGGESTION
recursive must be 	CODE_SUGGESTION
have you tested for update and remove permission container ?	QUESTIONING
condition for warehouseid ! ?	CODE_SUGGESTION
is it using in another overridded class if yes then dont change	CODE_SUGGESTION
 f f ac e b c please save it and check whether any constraint issue appears .	COMPLETENESS_SUGGESTION
why is it at every element that you are updating this ? this is going to cause a lot of re renders	BUGGYCODE_SUGGESTION
 ok or okey ?	SPELLING_SUGGESTION
is this being used anywhere ?	QUESTIONING
avoid dual tabs	REFACTORING_SUGGESTION
remove unnecessory extend of basedata	REFACTORING_SUGGESTION
why we increased to ?	QUESTIONING
for percentage contribution we should do multiply by . dsl .round dsl .field inputfield .div dsl .field generatedprojection .mul dsl .inline dsl .inline 	CODE_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
 flow missing . please add	BUGGYCODE_SUGGESTION
since the response will always be an array of objects can we make it an empty array if there are not data in pendingbillnumbers ? else the response will always contain one object always inside the array with the keys id and text as empty strings .	LOGICAL_SUGGESTION
are we supporting zone info in the date field de serialization ? not working with utc ?	QUESTIONING
please resolve the conflicts and update the pr to target development branch .	LOGISTICS_SUGGESTION
please remove all commented code	REFACTORING_SUGGESTION
 onchange . . .parentprojection parentkey filteredarray 	CODE_SUGGESTION
can we keep it in the handle itself with some comment ?	LOGICAL_SUGGESTION
dont merge	LOGISTICS_SUGGESTION
please fix the indentations they are not correct through the file . and please remove the commented code that is unnecessary .	REFACTORING_SUGGESTION
update the version .	LOGISTICS_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
remove commented code .	REFACTORING_SUGGESTION
alignment .	REFACTORING_SUGGESTION
 f ea d fb a f c this helper logic is not correct . please check	BUGGYCODE_SUGGESTION
so where is the code for this ? and how is it working in dev ?	QUESTIONING
actually we are putting unnecessary checks here joins .map . . . should be good enough . f ea d fb a f c can you refactor it all the places in this component ?	REFACTORING_SUGGESTION
space after and before space after and before .	REFACTORING_SUGGESTION
why are we using first only if multiple beatids are being searched . ?	QUESTIONING
what do the regex stand for ?	QUESTIONING
please use string constants instead of hardcoding strings .	BUGGYCODE_SUGGESTION
handlechangemodel is sufficient but not a priority	LOGICAL_SUGGESTION
 b dfc e b aaff please update .	COMPLETENESS_SUGGESTION
i m not comfortable using this . also this will fail for roleid which is report admin	BUGGYCODE_SUGGESTION
can t we use extras .spacing .bystep spacing here ?	CODE_SUGGESTION
we don t need swipebleviews here we just need cards to be scroll horizontally if it s more than one . refer companyfilter check how we are doing it there ?	CODE_SUGGESTION
are these commented code mandatory or for other purpose ?	QUESTIONING
please check this carefully . need to change the number to next number .	BUGGYCODE_SUGGESTION
 a c bb c ee ca f did you checked this ?	QUESTIONING
remove cleanup	REFACTORING_SUGGESTION
no need to make it caps button by default shows it in caps . remove spaces . export const proceed to pay trans proceed to pay trans 	CODE_SUGGESTION
allow it to continue on failure ?	QUESTIONING
 c a c b a e e format the code .	REFACTORING_SUGGESTION
 cdaaddc c d b e check whether feedback trigger is empty then check for new user check please do not overwrite the feedback trigger response .	COMPLETENESS_SUGGESTION
 no entry sign no entry sign no entry sign no entry sign no entry sign no entry sign f ea d fb a f c as i explained you you need to follow the way we are handling loyaltyenabled settings in loyalty feature . please consider following scenario salereturnenabled is a company wise settings . that means in case of multi brand i .e . multi company context each brand will have it s own settings . now for brand salereturnenabled is disabled but for brand salereturnenabled is enabled . as per your implementation if we block at drawer menu then how user will access product return in brand . so please follow how we are handling loyalty with company settings .	BUGGYCODE_SUGGESTION
you can directly return you re not using the temporary variables .	CODE_SUGGESTION
please use object names as the data in indexed array will always cause a problem please use this objectfields to convert the resultant to a named object and make use of the same in ui . indexed array response for datatables is always a problem keeping the dynamic system of bizom in mind .	BUGGYCODE_SUGGESTION
please rename it globaloutletid we always deal with globaloutletid 	SPELLING_SUGGESTION
why new txn ? do we even need a txn here ? i dont see any db interaction here .	BUGGYCODE_SUGGESTION
 e a b fe a c ad c f ea d fb a f c in playground it will never come because of this check . in subquery playground it s not there we can complete this todo here by showing a loader . do the same think in subqueryplayground component .	BUGGYCODE_SUGGESTION
can we convert it kotlin file ?	CODE_SUGGESTION
delete commented code .	REFACTORING_SUGGESTION
 b dfc e b aaff please address the comment .	COMPLETENESS_SUGGESTION
 b dfc e b aaff if !empty rowdata user id !empty userdata rowdata user id this condition should be handled	CODE_SUGGESTION
remove spaced indentations . convert it to tabs here .	REFACTORING_SUGGESTION
why not pass the setter parameters to the mapper api and get the complete object ?	CODE_SUGGESTION
 data inline card data inline card duplicate code please fix and reject the unwanted pr .	LOGISTICS_SUGGESTION
this is not part of this pr .	LOGISTICS_SUGGESTION
remove log command .	REFACTORING_SUGGESTION
please get it verified otherwise raise pull request in development so it will be tested .	COMPLETENESS_SUGGESTION
why removed null check ?	QUESTIONING
 verified but resolve the queries asked .	COMPLETENESS_SUGGESTION
why are we not using material ui for this app any specific reason ?	QUESTIONING
check once with the product regarding this . if all good then let s go forward with this .	COMPLETENESS_SUGGESTION
 f ea d fb a f c you are always creating the same id initiated download . instead a proper unique id would be like initiate download hash 	BUGGYCODE_SUGGESTION
you can probably get a formik version of this	REUSE_SUGGESTION
also setprojections ?	SPELLING_SUGGESTION
 paper paper 	CODE_SUGGESTION
just a suggetion for future . use class viewholder val itemview view instead of class viewholder itemview view . so you will not have to write this code to init textviews . you can directly use with itemview . viewid in bindviewholder .	BUGGYCODE_SUGGESTION
you don t need this if the default is set to seconds already	CODE_SUGGESTION
please define the constant i .e . enums here and use it instead of hardcoded strings so that we know what are the possible values from backend . const not defined not defined const alignments right right left left not defined not defined const data type string string number number not defined not defined 	BUGGYCODE_SUGGESTION
query please .	COMPLETENESS_SUGGESTION
 af b a b c data inline card data inline card please look into this post i feel adding both will be helpful .	LOGICAL_SUGGESTION
 aaf e a d e b c d d db yes you can also go with this implementation now after you following changes done in config file .	COMPLETENESS_SUGGESTION
please get it verified and update pr will merge once verified .	COMPLETENESS_SUGGESTION
 arvind kandi should we consider the payment mode here or outlet level	LOGICAL_SUGGESTION
small valid change can be merged .	LOGISTICS_SUGGESTION
this file should be renamed if it s not being used for a single company . not a blocker though	SPELLING_SUGGESTION
did this tested .	QUESTIONING
please fix the spelling ! ! ! ! !	SPELLING_SUGGESTION
not sure but i think this should come first .	BUGGYCODE_SUGGESTION
use aliases configure read alias .warehouse . .configure read alias .distributor 	CODE_SUGGESTION
if not available then a default value instead of undefined	BUGGYCODE_SUGGESTION
so when we are editing the widget where is the source of projection coming from ?	QUESTIONING
please share sql query log and check if index is used .	COMPLETENESS_SUGGESTION
why we have commented this ?	QUESTIONING
add log also 	CODE_SUGGESTION
please check the label with product	COMPLETENESS_SUGGESTION
create re runable the qurey .	BUGGYCODE_SUGGESTION
 ffc ed dbf da ae please do not use hardcoded strings .	BUGGYCODE_SUGGESTION
remove commented lines .	REFACTORING_SUGGESTION
space after and before 	REFACTORING_SUGGESTION
not required . check with design once but i feel that you don t need an accordion here .	LOGICAL_SUGGESTION
resolve conflicts .	LOGISTICS_SUGGESTION
please maintain indentation .	REFACTORING_SUGGESTION
 shelftypeexist declare variable to an empty array programmatically code will work logically it is wrong .	BUGGYCODE_SUGGESTION
 ffc ed dbf da ae i think we don t need a drawer menu in this use case .	LOGICAL_SUGGESTION
 f ea d fb a f c let us change the name for this prop . may be something like accordionsummaryclasses	SPELLING_SUGGESTION
 f ea d fb a f c why will it not work ?	QUESTIONING
can we not pass querytype here only .	CODE_SUGGESTION
please remove unnecessary space	REFACTORING_SUGGESTION
 e a b fe a c ad c let us make raw data as deprecated and also please create a ticket for this same to be taken up in next iteration . until next releases we should be able to live with duplicate information in response for smooth transition . 	LOGISTICS_SUGGESTION
this will look like complete order is id . can we keep it order id 	LOGICAL_SUGGESTION
 f ea d fb a f c looks good overall . i couldn t test it in my local due to dependency upgrade . please make you use case works as expected and impacted areas .	COMPLETENESS_SUGGESTION
can this be written better ?	REFACTORING_SUGGESTION
remove comment	REFACTORING_SUGGESTION
we dont need synchronized . make the map as concurrenthashmap	BUGGYCODE_SUGGESTION
 tmpsettings this beat beatdetail outlet user company setting getsettingfromname all this auth user id this currentrole role id null this auth user designation id 	CODE_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
looks good to me but we should also apply same thing in conditions . for ex eq condition suggetsed values today startdate enddate	LOGICAL_SUGGESTION
keeping it on hold for verification .	LOGISTICS_SUGGESTION
let s try to put the selecteddimensions ahead of newselected in that way dimensions is always followed by measures in the projections list . please change appropriately in other places of this file if any 	CODE_SUGGESTION
we need to look back and refactor the datatype and rounding logic for table section it can be written cleanly . approving this as this code has been there from long time and working . will pick refactor later .	REFACTORING_SUGGESTION
 e a b fe a c ad c if you can t keep comments in package .json file . please add some comment on this pr about what we read and with issues links .	DOCUMENTATION_SUGGESTION
please remove comments	REFACTORING_SUGGESTION
 b e e c c bb f i m approving this pr . this looks good to me . i want you to check it once	COMPLETENESS_SUGGESTION
please use string literals from strings .xml 	BUGGYCODE_SUGGESTION
looks good to me will merge once the minor change has been made	COMPLETENESS_SUGGESTION
 f ea d fb a f c can t we pass customtextfield here ? we shouldn t pass inputlabelprops to autocomplete . even we don t need to pass any inputlabelprops because customtextfield already override the styles	BUGGYCODE_SUGGESTION
don t do controller call from model .	BUGGYCODE_SUGGESTION
remove the fromoutlet join and add warehouses only and use the warehouses table directly . we have erp id field there as well .	LOGICAL_SUGGESTION
code has been verified . 	LOGISTICS_SUGGESTION
use constancts	BUGGYCODE_SUGGESTION
remove these empty lines spaces .	REFACTORING_SUGGESTION
add foreign key	BUGGYCODE_SUGGESTION
please fix the spelling	SPELLING_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
remove from whole file	REFACTORING_SUGGESTION
remove this logs	REFACTORING_SUGGESTION
please use save all because it will take all the assosisation and unnessary it will create big query .	REFACTORING_SUGGESTION
we can ignore the indentation fix for now but please use tabs only .	REFACTORING_SUGGESTION
is this verified	QUESTIONING
in this case we need to fetch the invoice id price and add it	LOGICAL_SUGGESTION
convert whole file to use tab indentations .	REFACTORING_SUGGESTION
i think this dependency look up is not required now	LOGICAL_SUGGESTION
 verified	LOGISTICS_SUGGESTION
even i we done send data we will get response as array result true reason data saved please fix it .	BUGGYCODE_SUGGESTION
getting last month interval logic is not correct always here is some scenario today s date dd mm yyyy secnario client s months m to as per current logic this might be last month m to last month m to this month secnario client s months m to m to last month as per current logic it s not the last month m to this month how should we find last month ? . get the start of current month . . keep subtracting day from that date find if there is any interval . . once interval found stop subtracting . e a b fe a c ad c point up point up point up 	BUGGYCODE_SUGGESTION
no point in throwing this . . an error msg is good enough . there is no caller to this .	LOGICAL_SUGGESTION
 aaf e a d e b c d d db i don t have access to these sprints can you tell me in short what are the expected changes ?	QUESTIONING
space before and after 	REFACTORING_SUGGESTION
this is not part of this pr .	LOGISTICS_SUGGESTION
camelcase	SPELLING_SUGGESTION
i didn t understand this comment ?	QUESTIONING
imrpove comment with more details	DOCUMENTATION_SUGGESTION
can we declare arrhsntaxabletotal and arrhsntaxtotal as a variable initialised to and add it . we can skip array sum loop .	CODE_SUGGESTION
can you use a custom query here to get the count of entries where reasons .id ! id ? if the count then restrict . this will help in avoiding to write a big if condition here . just a personal preference to avoid writing lengthy codes .	LOGICAL_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
please get it verified and update the pr once verified will merge this pr .	COMPLETENESS_SUGGESTION
this already handles the null case if it s returned by dateutils class	LOGICAL_SUGGESTION
sir we might have to add qps scheme column as well sir in the base amount sum sir . 	CODE_SUGGESTION
there are lot of function getting beat based on outlet please use that .	REUSE_SUGGESTION
we should show all data in case filter is not applied on the dashboard .	LOGICAL_SUGGESTION
add not exists here .	BUGGYCODE_SUGGESTION
as far as i know list does not need recursive 	LOGICAL_SUGGESTION
 need to clean up this . fb f df c f e a b fe a c ad c we don t need to handle try catch like this even we have not handled anything . if we want to handled anything in while download there is already promise call back in widgetdatacontainer .jsx in this line code ref . return client .mutate mutation trigger download variables . . . .then res handle resolve .catch handle reject 	CODE_SUGGESTION
 aaf e a d e b c d d db code wise looks good to me . but please test all affecting areas .	COMPLETENESS_SUGGESTION
are you sure this should enable ? ? ?	QUESTIONING
why slice is required ? why aren t you considering all the join types ?	QUESTIONING
this is wrong please double check before pushing query	BUGGYCODE_SUGGESTION
no need to inject mock ?	BUGGYCODE_SUGGESTION
please notify all the users of the api getcreditnotesordebitnote for this change .	COMPLETENESS_SUGGESTION
instead of hardcoding this value and doing string match we should create const of options i .e . const download options label summarized data value label underlying raw data value keep the value in state const value setvalue usestate download options .value 	CODE_SUGGESTION
can we pick it from theme ?	QUESTIONING
how about parsing it only once ? numberutils .parsedouble staggeredqpsskunit .quantity staggeredqpsskunit .qpsscheme ?	CODE_SUGGESTION
i hope this will update because this is an array inside a dependency array	BUGGYCODE_SUGGESTION
 d dbd ea c c f b are we reverting this change or not ?	QUESTIONING
correct indentation .	REFACTORING_SUGGESTION
since it s not verified so not merging in releaseintegration	LOGISTICS_SUGGESTION
please look for android lint warnings . view class typecast is not required now .	CODE_SUGGESTION
return always true	BUGGYCODE_SUGGESTION
use find first .	CODE_SUGGESTION
this should be part of parent table i guess .	LOGICAL_SUGGESTION
format the code	REFACTORING_SUGGESTION
 fb f df c f please provide a proper variable name for let resu according to action being performed .	SPELLING_SUGGESTION
where are the test cases for the retailerorderstates api ?	BUGGYCODE_SUGGESTION
give some proper name ? please remove all the lint warning form this activity .	SPELLING_SUGGESTION
you are checking only for a single scheme ?	BUGGYCODE_SUGGESTION
resolve the conflict .	LOGISTICS_SUGGESTION
please add default values .	BUGGYCODE_SUGGESTION
revert the hard coded value .	BUGGYCODE_SUGGESTION
please format the code 	REFACTORING_SUGGESTION
collect is enough	LOGICAL_SUGGESTION
can we pull out all the outlet id s and get their warehouses in one shot . function call in a loop is wrong .	BUGGYCODE_SUGGESTION
unnecessary spaces has been created	REFACTORING_SUGGESTION
condition not required if you are doing the next line	BUGGYCODE_SUGGESTION
remove this	REFACTORING_SUGGESTION
this is actually wrong print will have extra data but not the actual data in salereturn no	BUGGYCODE_SUGGESTION
please resolve the conflicts .	LOGISTICS_SUGGESTION
 ffc ed dbf da ae i don t understand why we are complicating things here ? event update state component re render redirect to other page why can t we make it simpler event redirect to other page history .push 	CODE_SUGGESTION
why springframework json ?	QUESTIONING
 d aae b ea c e f a there can still be times when we dont have mapping of the company with the outlet in the retailer db . i believe without ocm mapping this will not give you correct numbers .	BUGGYCODE_SUGGESTION
 e a b fe a c ad c when we are doing changes in columnpropertiesdialog only that point we have data difference in selectedprojections otherwise it s a same duplicate data combining measures dimensions . we have to remove selectedprojections from playground . else somewhere we will use selectedprojections and somewhere selectedmeasures and selecteddimensions f ea d fb a f c please do don t use selectedprojections here use selectedmeasures selecteddimensions based of type 	BUGGYCODE_SUGGESTION
this statement is not very clear please reframe it like scheme applied during order will be applicable on this payment fulfillment .	DOCUMENTATION_SUGGESTION
this changes are not required please revert .	BUGGYCODE_SUGGESTION
 	LOGISTICS_SUGGESTION
this will fail . b be b a ce a fd please try it out and fix out	BUGGYCODE_SUGGESTION
remove this and use helper function	REUSE_SUGGESTION
this is already merged in sanity branch revision . delete this pr and branch .	LOGISTICS_SUGGESTION
correct indentation .	REFACTORING_SUGGESTION
space after and before 	REFACTORING_SUGGESTION
 d dbd ea c c f b see if we can use functions instead of using boolean as a parameter .	LOGICAL_SUGGESTION
format the code	REFACTORING_SUGGESTION
 f ea d fb a f c please put ticket link with pr description .	LOGISTICS_SUGGESTION
why !isdynamic condition is required .	QUESTIONING
please get it verified and update pr .	COMPLETENESS_SUGGESTION
need to merge because it s creating problem so merging . as per code level i think it s fine .	LOGISTICS_SUGGESTION
space . . why ?	REFACTORING_SUGGESTION
same import in line 	CODE_SUGGESTION
what is entityid here ?	QUESTIONING
you can remove this . it s there as a default	REFACTORING_SUGGESTION
 f f ac e b c then here the key will be random as a array index . skudata please check if set combine will help you achieve this .	CODE_SUGGESTION
i feel we should move all these constants to a single file	CODE_SUGGESTION
will this work ? there is no table notifications .sql right ? if it working but is this still needed ?	BUGGYCODE_SUGGESTION
 e a b fe a c ad c f ea d fb a f c what is the root cause for this issue ? connect everyone to understand the issue .	QUESTIONING
won t putting updateaccessedtime to a primitive boolean help in this case ? or you can do a boolean .parseboolean object .	CODE_SUGGESTION
space after 	REFACTORING_SUGGESTION
 const view preference scope new new update update instead of having two props here can we have only one prop called scope as below type props classes any scope new update based on scope this component will work .	CODE_SUGGESTION
joining with select from scheme holders is equivalent to joining just scheme holders as both table will be same right ? any reason for doing that ?	CODE_SUGGESTION
