commentText	commentClassification
please get the string literals from strings .xml 	BUGGYCODE_SUGGESTION
don t if if this will be help full ? please check in production build ? as we obfuscate the class in production .	COMPLETENESS_SUGGESTION
please initialise to array then type cast it as object 	CODE_SUGGESTION
indentation is wrong	REFACTORING_SUGGESTION
fix indentation .	REFACTORING_SUGGESTION
this will have issues when companyname has spaces special characters can we avoid using the company name ?	BUGGYCODE_SUGGESTION
please intimate all the users who are using this api .	COMPLETENESS_SUGGESTION
 abb bdc c bd a fff a but it s new query so both should be fail actually we are not expecting fail query on live any more .	LOGICAL_SUGGESTION
please format .	REFACTORING_SUGGESTION
why is this required ?	QUESTIONING
only the last active user will be present was this required ?	QUESTIONING
all these should be made local variables if they cannot be initialized as static final . these will not be thread safe and concurrent requests to same widget will over write each other values . please make changes in both the widgets . add them to the context map and then pass them around wherever needed or create a model class for this i would prefer model class .	BUGGYCODE_SUGGESTION
indentation .	REFACTORING_SUGGESTION
please check if the vat is or amount being stored .	COMPLETENESS_SUGGESTION
indent using tabs	REFACTORING_SUGGESTION
convert indentation of the current function being changed to tabs .	REFACTORING_SUGGESTION
we have active column na we can check that or not .	QUESTIONING
should we have the service worker handler here ? or is it not required ?	QUESTIONING
we need to fix library issue .	BUGGYCODE_SUGGESTION
sir there are more false cases should we add proceed false there as well ? discountscontroller .php	QUESTIONING
why are we hard coding this value ?	BUGGYCODE_SUGGESTION
resolve conflict	LOGISTICS_SUGGESTION
why do you need classes ? won t root in usestyles work ?	CODE_SUGGESTION
 a e a f b e d d ed e don t use only index as key try to create unique string with company id and all . suppose there is another loop in the same page . and developer don t check the already written loops key .	BUGGYCODE_SUGGESTION
why are there css changes ? the ticket doesn t mention anything	QUESTIONING
remove commented lines .	REFACTORING_SUGGESTION
 ffc ed dbf da ae this was not there before please remove this diff	REFACTORING_SUGGESTION
keep type imports at the bottom of all imports	CODE_SUGGESTION
naming should understandable this name looks like a function name rather a response data . data companyinvoices 	SPELLING_SUGGESTION
why key outlet in only one beat directly ?	CODE_SUGGESTION
please resolve the conflict .	LOGISTICS_SUGGESTION
add discription what change you have done .	DOCUMENTATION_SUGGESTION
this creating unnecessary margin here point down ! 	REFACTORING_SUGGESTION
it should be warehouseids from backend side	CODE_SUGGESTION
can assertnull measures too currently we support only params in configurable widget .	QUESTIONING
remove comment	REFACTORING_SUGGESTION
why is the class util ? shouldn t it be a config class ? please rename here and wherever you think is necessary	SPELLING_SUGGESTION
please get it verified and update the pr once verified .	COMPLETENESS_SUGGESTION
correct indentation single tab needed .	REFACTORING_SUGGESTION
 e a b fe a c ad c have to add key recursive concat list projections lindex 	CODE_SUGGESTION
if you are looking for px height then maxheight extras .sizing .bystep 	CODE_SUGGESTION
same id cannot run in loop .	BUGGYCODE_SUGGESTION
please fix indentation	REFACTORING_SUGGESTION
if this is specifit to ltmalesia then add condition also for ltmalecis . suppose if any other company enable this setting ententionally then it will break	BUGGYCODE_SUGGESTION
please use same consistency . space space 	REFACTORING_SUGGESTION
why we are querying usequeryclientcalender here again ? we already queried and we have the data as custommonths .	CODE_SUGGESTION
 e a b fe a c ad c it s correct . passing argument here . ffc ed dbf da ae please take care of variable naming mentioned above .	SPELLING_SUGGESTION
we can remove this	REFACTORING_SUGGESTION
please check for it s working and merge this pr .	LOGISTICS_SUGGESTION
 const downloadfile filename . . . 	CODE_SUGGESTION
please remove exit	REFACTORING_SUGGESTION
this change has introduced a bug a null pointer exception . due to this an outlet could not be associated with a company . i have handled this in below commit data inline card 	BUGGYCODE_SUGGESTION
 b be b a ce a fd please pull out the repetitive code if we are still doing the changes in the same pr .	REFACTORING_SUGGESTION
 ffc ed dbf da ae please rename this file as ledgers .jsx 	SPELLING_SUGGESTION
can we define the type here instead of keeping it raw ?	CODE_SUGGESTION
at product cart summary page . we filter out the products bases on active status . we need to add this check there also	CODE_SUGGESTION
index userhqindex user id headquarter id add this in create table command 	CODE_SUGGESTION
when the request for submitting claim is made from the web portal then the date conversion will fail as it is sent in the format d m y . hence will need to make it supportable for both d m y and y m d .	BUGGYCODE_SUGGESTION
please use brackets for single if line .	REFACTORING_SUGGESTION
space after 	REFACTORING_SUGGESTION
please get it verified we can merge once verified .	COMPLETENESS_SUGGESTION
correct indentation	REFACTORING_SUGGESTION
you are not passing cell config here ?	QUESTIONING
 e fd f dee de d the variable outletareamapping will have an array like was unit testing done on this ? 	BUGGYCODE_SUGGESTION
done bhai merging it .	LOGISTICS_SUGGESTION
unnecessary changes !	BUGGYCODE_SUGGESTION
please get it verified and update pr .	COMPLETENESS_SUGGESTION
 b be b a ce a fd if you are getting the active e way bills then it is fine .	LOGICAL_SUGGESTION
why did not added single quote in valuesexploded 	BUGGYCODE_SUGGESTION
are we hardcoding this ? specific to company ?	BUGGYCODE_SUGGESTION
instead of removing this can we replace it with a blank ?	CODE_SUGGESTION
move to previous fragment ? and starting new activity ? this should be already handled in onactivityresult . please check once .	CODE_SUGGESTION
would recommend string builder rather then string and string concatenation in loop .	CODE_SUGGESTION
format the code .	REFACTORING_SUGGESTION
indentation is wrong please fix	REFACTORING_SUGGESTION
get data after fetch of payments not join .	BUGGYCODE_SUGGESTION
 please create rerunable query	BUGGYCODE_SUGGESTION
instead of doing same classes and icon everywhere we can a override the tab once and use it everywhere . import muitab from material ui core tab and const tab withstyles palette . . . tab . . . muitab 	CODE_SUGGESTION
there are pr please resolve it . data inline card data inline card 	LOGISTICS_SUGGESTION
here the complexity is o n so please use hash map and change it to o n . ex isset key can be used here instead of inarray .	REFACTORING_SUGGESTION
please user string literals from strings .xml instead of hard coding like this .	BUGGYCODE_SUGGESTION
as discussed e a b fe a c ad c please write a utility function for fetching zones to be used at both places while fetching zones for filters and while fetching zones for widget data .	CODE_SUGGESTION
can we name just suggestedskus for this query ?	SPELLING_SUGGESTION
we have not use this component in payments . so we can keep this component here itself . warehousebalancelist call the container i .e . usequeryoutletbalancedata from payments .	CODE_SUGGESTION
there is no need to create this map	BUGGYCODE_SUGGESTION
remove this commented line	REFACTORING_SUGGESTION
its two way if already fulfilled will be like true only na they want to fulfill and its already fulfilled . for others plz do comment .	LOGICAL_SUGGESTION
 public list string getsupportedfilters return arrays .aslist cities distributor outlet verticals outlet categories e a b fe a c ad c earlier this widget supports filters now only .	CODE_SUGGESTION
 mcompanysettingsutils .getinitialpasswordreset can be made boolean also please use constants .	BUGGYCODE_SUGGESTION
what you are trying to do here ? why substring ? this not the right way taking currentoutletid ? note what if tomorrow url changes ! 	BUGGYCODE_SUGGESTION
rename groupby orderby appropriately and make the changes in a separate pr	SPELLING_SUGGESTION
please import it with top imports like after line no . default imports	CODE_SUGGESTION
please use the existing object mapper .	CODE_SUGGESTION
why is this secondary ?	QUESTIONING
i think we will have to handle the projection part in subqueries as well . i will try it on my local later for this change	BUGGYCODE_SUGGESTION
space after ! 	REFACTORING_SUGGESTION
here we can create two queries for approval so it will reduce the space	REFACTORING_SUGGESTION
remove commented lines	REFACTORING_SUGGESTION
 e a b fe a c ad c ok . if it is not being used in when then after all projections implementation . please remove it .	REFACTORING_SUGGESTION
please get it verified and update pr .	COMPLETENESS_SUGGESTION
please remove extra unnecessary line each tab uses bytes	REFACTORING_SUGGESTION
please change to development branch .	LOGISTICS_SUGGESTION
where is typography being used ?	QUESTIONING
in my opinion it is correct by default inventory should check dats why he assigned 	LOGICAL_SUGGESTION
camelcasing	SPELLING_SUGGESTION
please give us the query .	COMPLETENESS_SUGGESTION
does arr .reduce is required here ? const handlechangejoin index updatedjoin const updatejoins joins .map join i i index ? updatedjoin join onchangejoins . . .updatejoins 	CODE_SUGGESTION
resolve conflict	LOGISTICS_SUGGESTION
remove commented lines .	REFACTORING_SUGGESTION
can remove the below comments	REFACTORING_SUGGESTION
i had told you to add a bypass in the app context filter . you dont need a if check here .	BUGGYCODE_SUGGESTION
 f ea d fb a f c do you understand the reduce syntax ? what are the values in it ? did you not use the mdn documentation for array reduce ?	CODE_SUGGESTION
make one loop to set what kind data you want for below its doing again . set combine .	BUGGYCODE_SUGGESTION
this much gap . . why ?	QUESTIONING
space after and before for current and following lines .	REFACTORING_SUGGESTION
can we delete this commented lines as they are not being used any more .	REFACTORING_SUGGESTION
logic seems extra stuff first we are getting complete list then position then again from position we are getting warehouse then getting warehouse name instead we should directly get warehouse name from warehouse id .	LOGICAL_SUGGESTION
why ?	QUESTIONING
correct the indendation	REFACTORING_SUGGESTION
default value should be null	CODE_SUGGESTION
get this flag from activity intent instead of shared pref will be less confusing .	CODE_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
i feel this is a bad way of checking whether an error is present because i see too many string value . a simpler way would be to do it boolean style	BUGGYCODE_SUGGESTION
use constants for string literals like dialog instead of hard coding . check if this literal is already available in any constants files .	BUGGYCODE_SUGGESTION
please resolve the conflict .	LOGISTICS_SUGGESTION
 fb f df c f e a b fe a c ad c f ea d fb a f c do we need ternary operator here ? isshowingrawdata selections .length ? true false point down isshowingrawdata selections .length condition itself returning the result .	CODE_SUGGESTION
why the span is required ?	QUESTIONING
please write a foriegn key reference to the dashboard types table	COMPLETENESS_SUGGESTION
use string literals from strings .xml 	BUGGYCODE_SUGGESTION
is this apk tested seperatly ? ? ?	QUESTIONING
can we check what was the group id set for those elements in the form . this can be due to wrong config of the group elements as well .	BUGGYCODE_SUGGESTION
since we are saving data into associated tables can we make use of sql transactions to avoid any errors which can lead to irregularity in the data ?	CODE_SUGGESTION
check the length of this output once if we get multiple sms reports	COMPLETENESS_SUGGESTION
camelcase please	SPELLING_SUGGESTION
can you please use showtoast which is available in baseactivity ?	REUSE_SUGGESTION
this might break backward compatibility . would suggest to keep it boolean 	BUGGYCODE_SUGGESTION
 margintop spacing how this is even working . did you tested what happed when pass spacing as string . ffc ed dbf da ae 	BUGGYCODE_SUGGESTION
please update pr once verified will merge it . 	COMPLETENESS_SUGGESTION
most of the things already available in helper function but also you are doing those calculation again in template . please check once and remove unwanted calculations also remove unused variables and code	REFACTORING_SUGGESTION
 d acaf d bc this is not what i had suggested . please check the part where you add the widgettypes id . i m saying the similar query should be present in companyid if possible and submoduleid definitely possible 	BUGGYCODE_SUGGESTION
can t we use divider props in listitem to get the divider effect ? 	CODE_SUGGESTION
use constant for number 	BUGGYCODE_SUGGESTION
is db version updated already ? ? ?	QUESTIONING
why cant have use helper functions	BUGGYCODE_SUGGESTION
 fetchpolicy cache and network 	CODE_SUGGESTION
use space after comma use space before and after 	REFACTORING_SUGGESTION
this is required . because this change is causing a bug we should deduct only non saleable return as replacement .	BUGGYCODE_SUGGESTION
add more test case when you add this in main class override public conditionselectortype selectortype return none override public integer numplaceholders return 	CODE_SUGGESTION
spaces after and space after and space before 	REFACTORING_SUGGESTION
would it be better to use the the fileuploadresponse object here itself instead of conversion to map and then to the domain model ? any specific reason to use map ?	CODE_SUGGESTION
can we give some name to ?	BUGGYCODE_SUGGESTION
convert all indentations to tabs alternative tabs and spaces used .	REFACTORING_SUGGESTION
can we optimize and use updateall 	LOGICAL_SUGGESTION
read the setting at the start of the function and make it user based .	CODE_SUGGESTION
remove if not required	REFACTORING_SUGGESTION
is the full stop required ?	QUESTIONING
you can use classname classes .dialogcontent don t put it on the root component as this is a specific change	CODE_SUGGESTION
don t we need to update the db version as a new column adding here ? please check .	BUGGYCODE_SUGGESTION
 will not help in string concatenation here you have to use the . in log statements it will work	BUGGYCODE_SUGGESTION
write variable name in camelcase like skunitidsaftervisibility	SPELLING_SUGGESTION
please correct spelling getbackuppaymentcommentreason	SPELLING_SUGGESTION
use tag as hard coded string instead of using makelogtag method .	CODE_SUGGESTION
indentation issue please fix	REFACTORING_SUGGESTION
please check this pr branch was merged in other pr .	LOGISTICS_SUGGESTION
we need to preserve all old dat hard delete is not a good practise .	BUGGYCODE_SUGGESTION
what was the issue with this ?	QUESTIONING
this is moved to somewhere else ? please check once .	COMPLETENESS_SUGGESTION
so the entire message with attachments is sent as a string ? not a multipart form data ?	BUGGYCODE_SUGGESTION
if you remove this condition it will get whole data of company that will create problem for larger db s . always fatch the data base on condition . i am not sure why you are fatching the data . please elobrate more .	REFACTORING_SUGGESTION
is this required ?	QUESTIONING
the is a comman funcation please use that .	REUSE_SUGGESTION
check indentation the starting and ending level dont match .	REFACTORING_SUGGESTION
why delta value is hardcoded ?	BUGGYCODE_SUGGESTION
 a e a f b e d d ed e not able to chick the order card . so can t go to order details page . please check this issue .	BUGGYCODE_SUGGESTION
please add default values .	BUGGYCODE_SUGGESTION
 f ea d fb a f c if done why we have kept input in styles ?	BUGGYCODE_SUGGESTION
this might lead to a huge data set and the query might fail . please finalise a date limit and make necessary changes .	BUGGYCODE_SUGGESTION
 abb bdc c bd a fff a cool . . then we can marge it	LOGISTICS_SUGGESTION
fields added with data are double quoted can we double quote this as well ?	CODE_SUGGESTION
use a fall back like the line below .	CODE_SUGGESTION
this will return but the function of redirect and other response type . please check .	BUGGYCODE_SUGGESTION
add correct bracket for multiplication .	BUGGYCODE_SUGGESTION
verified ticket 	LOGISTICS_SUGGESTION
all if and foreach statements indentation should be corrected .	REFACTORING_SUGGESTION
please be aware that this response is cached .	LOGICAL_SUGGESTION
controller gets only strings why are we using array ?	BUGGYCODE_SUGGESTION
if the sku is null or sku .status is null this will fail here itself	BUGGYCODE_SUGGESTION
 f ea d fb a f c need to rename this file as usequerytables .js 	REFACTORING_SUGGESTION
do we need set combine twice here ?	CODE_SUGGESTION
please get it verified and update pr .	COMPLETENESS_SUGGESTION
please user string literals from strings .xml instead of hard coding like this .	BUGGYCODE_SUGGESTION
syntax error .	BUGGYCODE_SUGGESTION
beatdetail bdbeatid index beat primary outlet primary all joins index is being used .	LOGICAL_SUGGESTION
merging this as this is just a type casting of the values to integer in pjpoutlet value .	LOGISTICS_SUGGESTION
we can use a const value here	BUGGYCODE_SUGGESTION
remove commented line	REFACTORING_SUGGESTION
bro please add them after back merge else code will be there but revision wouldnt be there .	LOGISTICS_SUGGESTION
we should put these constants at some common place and use it here and in dataconfig of continousreplinshment widget .	BUGGYCODE_SUGGESTION
wrongly committed please revert to old line . 	LOGISTICS_SUGGESTION
reformat the code .	REFACTORING_SUGGESTION
we will not do this !	BUGGYCODE_SUGGESTION
please move this to some utility class as this will be used by other widgets too .	CODE_SUGGESTION
will it help if we return non null value ?	QUESTIONING
need demo .	COMPLETENESS_SUGGESTION
 e a b fe a c ad c so this issue still exists 	BUGGYCODE_SUGGESTION
